ID	Choice	Distance	School_location	Grade	Age	Gender	CarAvail	Season	CB_location	Leistung
538	3	1.71963	0	7	13	0	0	0	0	189.02
539	2	2.721	0	7	13	0	0	0	0	466.11
540	3	2.30002	0	7	13	0	0	0	0	563.75
541	3	4.36	0	7	13	1	0	0	0	124.05
542	2	2.14344	0	7	13	0	0	0	1	57.15
543	3	4.36	0	7	13	1	0	0	0	124.05
544	3	7.34054	0	7	13	1	0	0	0	185.12
545	3	4.9853	0	7	13	0	0	0	0	1804.90
546	3	4.36	0	7	13	1	0	0	0	124.05
547	2	1.71963	0	10	16	0	0	0	0	231.56
548	2	0.652	0	10	16	1	0	0	0	1.34
549	1	0.888651	0	9	15	1	0	0	0	121.72
550	3	7.341	0	9	15	0	0	0	0	129.76
551	1	0.652	0	9	15	1	0	0	0	1.71
552	1	0.855	0	9	14	1	0	0	0	155.70
553	2	2.28367	0	9	16	1	0	0	0	4.04
554	2	1.516	0	9	15	0	0	0	0	375.82
555	3	2.70967	0	9	15	0	0	0	0	752.57
556	3	3.55509	0	9	15	1	0	0	0	1005.71
557	2	2.30259	0	9	16	1	0	0	0	205.82
558	2	2.878	0	9	15	1	0	0	0	76.52
559	3	1.19991	0	9	15	1	0	0	0	199.23
560	3	1.615	0	9	15	0	0	0	0	233.66
561	3	2.491	0	9	15	0	0	0	0	561.29
562	1	1.57	0	7	13	0	0	0	0	118.97
563	3	4.324	0	7	13	0	0	0	1	81.05
564	3	4.407	0	7	13	0	0	0	0	99.40
565	2	1.02092	0	7	12	0	0	0	0	96.47
566	1	0.493865	0	7	13	0	0	0	0	85.68
567	1	1.516	0	7	13	0	0	0	0	319.36
568	1	1.33	0	7	13	1	0	0	0	163.29
569	3	3.77	0	7	13	1	0	0	1	66.95
570	1	0.325	0	7	13	1	0	0	0	22.28
571	1	0.734	0	7	13	1	0	0	0	0.22
572	2	0.706585	0	12	19	1	0	0	0	61.18
573	2	3.694	0	12	18	1	0	0	0	129.95
574	2	1.79181	0	12	18	1	0	0	0	510.40
575	3	2.30002	0	12	17	1	0	0	0	627.87
576	2	1.779	0	12	18	1	0	0	0	416.27
577	2	3.492	0	12	18	1	1	0	0	121.31
578	3	3.67455	0	12	17	1	0	0	1	55.75
579	3	2.3	0	12	18	1	0	0	0	621.81
580	3	2.30002	0	12	17	0	0	0	0	710.54
581	3	4.53	0	12	18	1	0	0	0	1521.27
582	2	3.08127	0	11	16	1	0	0	0	114.19
583	3	4.443	0	11	17	1	0	0	1	75.27
584	3	2.056	0	11	18	1	0	0	0	221.41
585	3	1.513	0	11	16	1	0	0	0	235.46
586	3	4.268	0	11	17	0	0	0	0	117.46
587	3	2.75326	0	11	17	1	0	0	0	251.44
588	2	4.04145	0	11	17	1	0	0	1	59.35
589	3	5.84361	0	11	18	0	0	0	1	424.81
590	3	5.601	0	11	17	1	0	0	0	1993.69
591	1	0.734	0	11	16	1	0	0	0	64.68
592	3	4.01842	0	11	18	1	0	0	0	214.04
593	1	0.325	0	11	17	0	0	0	0	26.01
594	3	6.78	0	11	17	1	0	0	0	47.19
595	2	4.196	0	12	18	1	0	0	0	1125.82
596	2	3.42146	0	12	19	0	0	0	0	775.23
597	3	2.441	0	12	17	1	0	0	0	178.46
598	4	3.18157	0	12	20	0	1	0	0	1135.73
599	3	4.004	0	12	19	0	0	0	1	79.44
600	1	0.1	0	12	19	1	0	0	0	57.48
601	2	2.721	0	11	17	1	0	0	0	518.20
602	4	7.767	0	11	17	0	0	0	0	2878.67
603	1	0.1	0	11	17	0	0	0	0	62.29
604	3	4.28448	0	11	17	0	0	0	1	111.98
605	1	0.325	0	11	16	1	0	0	0	23.77
606	3	4.477	0	11	17	1	0	0	0	1517.92
607	3	2.869	0	11	16	1	0	0	0	710.47
608	3	1.459	0	11	18	1	0	0	0	185.37
609	3	2.70253	0	11	18	1	0	0	0	545.20
610	2	3.35042	0	11	16	1	0	0	1	77.34
611	2	3.25	0	11	17	1	0	0	0	541.18
612	2	2.87134	0	11	17	1	0	0	0	177.49
613	3	2.52365	0	11	17	1	0	0	0	841.68
614	3	2.52365	0	11	16	1	0	0	0	834.80
615	3	3.492	0	11	17	1	0	0	0	121.31
616	3	5.124	0	11	16	1	0	0	0	134.19
617	3	5.547	0	10	15	1	0	0	0	181.12
618	3	8.18023	0	10	15	1	0	0	0	998.06
619	2	1.516	0	10	16	0	0	0	0	394.79
620	3	5.331	0	10	16	1	0	0	0	152.80
621	3	5.181	0	10	15	1	0	0	0	125.01
622	3	5.547	0	10	16	1	0	0	0	183.75
623	1	1.57	0	10	15	1	1	0	0	127.22
624	2	2.14344	0	10	15	1	0	0	1	61.02
625	3	6.03139	0	10	15	1	0	0	0	143.30
626	3	5.547	0	10	16	1	0	0	0	183.75
627	2	3.05015	0	10	15	0	1	0	0	804.89
628	2	6.84037	0	10	15	0	0	0	0	129.89
629	1	0.807	0	10	16	0	0	0	0	10.05
630	3	5.34599	0	10	16	1	0	0	0	164.66
631	3	4.36006	0	10	15	1	0	0	0	140.22
632	3	2.08	0	10	16	1	0	0	0	342.56
633	3	5.861	0	7	13	1	0	0	1	105.98
634	3	2.249	0	7	13	1	0	0	0	262.32
635	3	3.75005	0	11	17	1	0	0	0	1211.73
636	3	6.311	0	7	14	0	0	0	1	458.34
638	4	8.40106	0	12	20	0	1	0	0	1823.67
644	3	3.12486	0	11	16	0	0	0	0	383.02
649	3	4.67471	0	12	18	0	0	0	0	78.13
650	2	1.50019	0	9	15	0	0	0	0	289.84
651	2	1.64709	0	12	18	0	0	0	0	421.07
652	2	1.64709	0	10	15	0	0	0	0	380.60
653	2	1.92778	0	6	11	0	0	0	0	320.07
654	2	3.33081	0	5	11	0	0	0	0	675.41
655	2	2.6644	0	11	16	0	0	0	0	623.62
656	2	2.6644	0	11	17	0	0	0	0	631.64
657	2	1.70995	0	12	18	0	0	0	0	352.90
658	2	1.92778	0	8	14	0	0	0	0	287.25
659	1	1.8413	0	12	17	0	0	0	0	347.51
660	3	3.29232	0	11	18	0	0	0	0	631.79
661	3	3.29232	0	11	18	0	0	0	0	631.79
662	3	3.29232	0	11	16	0	0	0	0	596.77
663	2	2.42022	0	11	17	0	0	0	0	520.31
664	2	2.42022	0	11	17	0	0	0	0	520.31
665	3	3.29232	0	7	13	0	0	0	0	482.61
666	2	2.42022	0	9	15	0	0	0	0	489.67
667	2	1.92778	0	7	13	0	0	0	0	377.03
668	3	5.25135	0	7	13	0	0	0	0	139.98
669	3	5.82672	0	10	15	0	0	0	0	159.17
670	3	5.72471	0	7	14	0	1	0	0	147.45
671	3	5.2726	0	11	18	0	0	0	0	152.78
672	2	2.33123	0	7	14	0	0	0	0	122.39
673	2	2.08918	0	12	17	0	0	0	0	133.47
674	2	2.33123	0	9	15	0	0	0	0	129.97
675	2	2.21281	0	10	16	0	0	0	0	103.90
676	2	2.49869	0	10	15	0	0	0	0	146.66
677	2	2.21281	0	10	15	0	0	0	0	99.71
678	3	4.29754	0	7	13	0	0	0	0	137.66
679	2	2.44953	0	8	14	0	0	0	0	113.24
680	3	4.47633	0	9	15	0	0	0	0	135.87
681	3	3.12197	0	8	14	0	0	0	0	100.24
682	3	3.12197	0	8	14	0	0	0	0	100.24
683	3	2.9505	0	7	13	0	0	0	0	107.09
684	2	2.09944	0	5	11	0	0	0	0	65.54
685	3	2.09944	0	7	13	0	0	0	0	75.66
686	3	3.62691	0	12	18	0	0	0	0	127.60
687	2	3.81453	0	10	15	0	0	0	0	126.71
688	2	4.23958	0	10	16	0	0	0	0	132.95
689	3	3.27812	0	7	13	0	0	0	0	79.23
690	3	5.02629	0	7	13	0	0	0	0	199.66
691	3	4.39801	0	7	12	0	0	0	0	116.52
692	3	2.55282	0	9	15	0	0	0	0	143.91
693	3	2.55282	0	5	11	0	0	0	0	96.63
694	3	3.12197	0	11	17	0	0	0	0	112.43
695	3	3.12197	0	7	13	0	0	0	0	92.04
696	3	2.55282	0	8	14	0	0	0	0	135.75
697	3	3.12197	0	5	11	0	0	0	0	79.16
698	2	2.81612	0	9	15	0	0	0	0	116.99
699	2	4.40252	0	9	15	0	0	0	0	115.20
700	2	3.74661	0	10	16	0	0	0	0	113.91
701	3	2.80192	0	6	12	0	0	0	0	95.20
702	3	2.42662	0	9	15	0	1	0	0	119.40
703	2	2.96022	0	9	14	0	0	0	0	118.76
704	4	7.90334	0	12	18	0	0	0	0	325.55
705	4	8.65964	0	8	14	0	1	0	0	232.64
706	3	14.1158	0	11	16	0	0	0	1	1853.14
707	2	2.34745	0	9	14	0	1	0	0	90.01
708	3	2.89665	0	7	13	0	0	0	0	120.71
709	2	5.62035	0	12	18	0	0	0	0	160.89
710	3	5.10788	0	11	17	0	0	0	0	167.36
711	3	3.38476	0	8	15	0	0	0	0	134.60
712	3	5.53887	0	7	13	0	0	0	0	205.52
713	3	5.22411	0	9	14	0	0	0	0	102.99
714	2	2.34745	0	11	17	0	0	0	0	101.54
715	3	4.82191	0	5	11	0	0	0	0	134.12
716	3	6.08576	0	8	14	0	0	0	0	131.60
717	3	5.53887	0	5	11	0	0	0	0	175.05
718	3	5.26516	0	5	11	0	0	0	0	68.71
719	2	4.45003	0	8	15	0	0	0	0	141.16
720	3	4.10086	0	8	14	0	0	0	0	115.45
721	2	5.26516	0	10	16	0	0	0	0	90.52
722	2	5.10788	0	10	16	0	1	0	0	165.45
723	3	5.26516	0	9	14	0	0	0	0	83.09
724	3	2.89665	0	7	13	0	0	0	0	120.71
725	2	2.63504	0	11	17	0	0	0	0	152.09
726	3	2.78798	0	7	13	0	0	0	0	114.61
727	2	2.70316	0	10	16	0	0	0	0	122.17
728	3	2.7425	0	6	12	0	0	0	0	90.26
729	3	2.7425	0	7	12	0	0	0	0	90.26
730	3	2.78798	0	11	17	0	0	0	0	140.24
731	3	2.78798	0	10	15	0	0	0	0	132.58
732	2	2.70316	0	12	18	0	0	0	0	128.76
733	3	2.89665	0	7	13	0	0	0	0	120.71
734	2	2.34745	0	10	17	0	0	0	0	101.54
735	3	2.34745	0	8	14	0	0	0	0	92.53
736	2	2.25171	0	9	15	0	0	0	0	89.17
737	3	5.10788	0	5	11	0	0	0	0	118.11
738	3	5.10788	0	5	11	0	0	0	0	118.11
739	3	3.32234	0	11	17	0	0	0	0	113.21
740	3	3.32234	0	10	17	0	0	0	0	113.21
741	3	6.67136	0	6	11	0	0	0	0	60.17
742	2	4.54935	0	11	16	0	0	0	0	95.44
743	3	9.432	0	7	13	0	0	0	1	1349.23
744	3	9.90529	0	6	12	0	0	0	1	134.92
745	3	6.03673	0	12	18	0	0	0	0	209.64
746	3	5.3358	0	7	14	0	0	0	0	107.15
747	3	6.80326	0	7	13	0	0	0	0	227.69
748	3	5.51502	0	10	16	0	0	0	0	145.36
749	2	4.6901	0	10	16	0	0	0	0	114.70
750	2	3.37895	0	11	17	0	0	0	0	8.72
751	2	3.37895	0	11	17	0	0	0	0	8.72
752	3	4.1901	0	9	14	0	0	0	0	224.42
753	4	3.45879	0	8	13	0	1	0	0	320.52
754	3	5.48125	0	10	16	0	0	0	0	143.57
755	1	0.340907	0	8	13	0	0	0	0	73.97
756	1	0.340907	0	9	15	0	0	0	0	77.53
757	1	0.340907	0	8	14	0	0	0	0	76.01
758	1	0.13	0	8	14	0	0	0	0	49.55
759	1	0.13	0	9	15	0	0	0	0	49.37
760	1	0.13	0	12	18	0	1	0	0	49.06
761	1	0.501597	0	7	13	0	0	0	0	89.08
762	4	1.7998	0	7	13	0	1	0	0	29.05
763	1	0.260823	0	11	17	0	0	0	0	112.05
764	1	0.260823	0	6	12	0	0	0	0	93.68
765	1	0.14414	0	6	12	0	0	0	0	40.64
766	1	0.14414	0	10	16	0	0	0	0	42.85
767	1	0.436038	0	10	16	0	0	0	0	150.66
768	1	0.436038	0	11	16	0	0	0	0	150.66
769	1	0.260823	0	11	17	0	0	0	0	112.05
770	1	0.260823	0	11	17	0	0	0	0	112.05
771	2	0.476381	0	10	16	0	0	0	0	92.52
772	2	0.476381	0	9	16	0	0	0	0	51.93
773	1	0.260823	0	9	14	0	0	0	0	104.19
774	1	0.260823	0	7	13	0	0	0	0	98.90
775	1	0.14414	0	7	13	0	0	0	0	41.30
776	1	0.14414	0	7	13	0	0	0	0	41.30
777	1	0.436038	0	6	12	0	0	0	0	121.12
778	2	1.85585	0	11	18	0	0	0	0	148.70
779	2	1.85585	0	9	15	0	0	0	0	135.98
780	1	0.598283	0	8	14	0	0	0	0	73.70
781	2	1.7998	0	9	16	0	0	0	0	27.97
782	2	1.7998	0	9	15	0	0	0	0	28.24
783	2	1.7998	0	11	17	0	0	0	0	9.56
784	1	0.768128	0	5	11	0	0	0	0	61.95
785	1	0.768128	0	5	11	0	0	0	0	61.95
786	1	0.588906	0	8	14	0	0	0	0	51.73
787	1	0.588906	0	9	16	0	0	0	0	51.55
788	1	0.14414	0	9	15	0	0	0	0	58.93
789	2	1.88731	0	7	12	0	0	0	0	196.44
790	1	0.13	0	6	12	0	0	0	0	50.02
791	1	0.713945	0	8	14	0	0	0	0	31.73
792	1	0.713945	0	10	16	0	0	0	0	35.30
793	1	0.476381	0	5	11	0	0	0	0	45.78
794	1	0.476381	0	6	12	0	0	0	0	46.70
795	1	0.340907	0	6	12	0	0	0	0	71.95
796	1	0.501597	0	5	11	0	0	0	0	83.99
797	1	0.658969	0	5	11	0	0	0	0	55.62
798	1	0.864748	0	5	11	0	0	0	0	52.87
799	1	0.864748	0	5	11	0	0	0	0	52.87
800	1	0.91721	0	6	11	0	0	0	0	90.11
801	1	0.91721	0	6	13	0	0	0	0	103.87
802	1	0.658969	0	6	12	0	0	0	0	55.64
803	1	0.768128	0	6	11	0	0	0	0	61.95
804	1	0.887422	0	5	11	0	0	0	0	50.96
805	1	0.887422	0	5	11	0	0	0	0	50.96
806	1	1.05303	0	5	10	0	0	0	0	36.17
807	1	0.864748	0	5	10	0	0	0	0	51.25
808	2	2.0545	0	12	18	0	0	0	0	90.19
809	2	2.0545	0	9	15	0	0	0	0	84.65
810	1	1.05303	0	7	13	0	0	0	0	41.42
811	1	1.1578	0	5	11	0	0	0	0	61.35
812	1	0.476381	0	8	14	0	0	0	0	84.98
813	1	0.476381	0	8	14	0	0	0	0	84.98
814	1	0.14414	0	8	14	0	0	0	0	41.97
815	2	2.27636	0	9	15	0	0	0	0	603.32
816	1	0.13	0	11	17	0	0	0	0	49.19
817	2	1.85585	0	11	17	0	0	0	0	143.25
818	1	0.436038	0	11	17	0	0	0	0	152.06
819	1	0.267473	0	9	15	0	0	0	0	51.03
820	2	1.1578	0	10	16	0	0	0	0	79.15
821	2	1.46221	0	11	16	0	0	0	0	61.27
822	2	1.55202	0	6	12	0	0	0	0	44.32
823	2	1.92319	0	11	17	0	0	0	0	11.97
824	3	1.55202	0	8	14	0	0	0	0	47.52
825	3	1.55202	0	8	14	0	0	0	0	47.52
826	1	1.27439	0	11	17	0	0	0	0	54.47
827	1	0.713945	0	8	14	0	0	0	0	31.73
828	1	0.713945	0	8	14	0	0	0	0	31.73
829	1	0.713945	0	5	11	0	0	0	0	24.83
830	3	3.42	0	7	13	0	0	0	0	77.87
831	3	3.88405	0	8	14	0	0	0	0	45.65
832	3	3.88405	0	8	14	0	0	0	0	45.65
833	4	2.70538	0	7	13	0	1	0	0	89.03
834	3	2.50669	0	9	15	0	0	0	0	234.34
835	2	2.86572	0	10	15	0	0	0	0	258.20
836	2	2.26826	0	9	15	0	0	0	0	247.26
837	2	2.00127	0	7	13	0	0	0	0	172.44
838	3	2.0545	0	11	17	0	1	0	0	87.81
839	3	3.42	0	5	11	0	0	0	0	70.76
840	3	3.42	0	5	11	0	0	0	0	70.76
841	1	1.16794	0	7	13	0	0	0	0	169.93
842	2	3.24158	0	11	17	0	0	0	0	501.81
843	2	2.4188	0	11	17	0	0	0	0	85.48
844	3	2.66722	0	7	13	0	0	0	0	138.05
845	3	2.66722	0	8	14	0	0	0	0	149.30
846	2	1.31825	0	9	15	0	0	0	0	140.56
847	2	1.49249	0	11	17	0	0	0	0	176.80
848	1	0.961794	0	7	13	0	0	0	0	38.79
849	1	0.961794	0	8	14	0	0	0	0	39.74
850	2	1.81086	0	9	15	0	0	0	0	27.80
851	2	1.81086	0	6	12	0	0	0	0	30.07
852	3	1.49249	0	7	13	0	0	0	0	147.46
853	2	1.81086	0	6	12	0	0	0	0	30.07
854	3	1.49249	0	5	12	0	0	0	0	135.83
855	1	0.961794	0	11	16	0	0	0	0	41.00
856	2	1.31825	0	11	17	0	1	0	0	147.60
857	2	1.31825	0	11	17	0	1	0	0	147.60
858	1	0.961794	0	11	18	0	1	0	0	41.68
859	2	2.7839	0	8	14	0	0	0	0	737.44
860	2	2.06924	0	7	13	0	0	0	0	243.22
861	3	2.14343	0	12	19	0	0	0	0	244.99
862	2	2.5278	0	7	13	0	1	0	0	661.50
863	3	2.14778	0	7	13	0	0	0	0	609.84
864	2	0.755744	0	12	18	0	0	0	0	70.28
865	1	0.476381	0	5	11	0	0	0	0	70.38
866	1	1.14767	0	11	17	0	0	0	0	73.37
867	2	0.864748	0	12	18	0	0	0	0	63.54
868	1	0.260823	0	11	17	0	1	0	0	112.05
869	3	3.03513	0	7	13	0	0	0	0	60.00
870	3	3.03513	0	8	14	0	0	0	0	62.59
871	2	2.58678	0	12	18	0	0	0	0	314.97
872	3	3.21231	0	8	14	0	0	0	0	38.19
873	3	4.04186	0	7	14	0	0	0	0	71.66
874	2	3.89722	0	10	16	0	0	0	0	44.18
875	3	3.88405	0	5	10	0	0	0	0	42.24
876	3	4.04186	0	5	10	0	0	0	0	59.05
877	2	1.7998	0	6	12	0	0	0	0	29.51
878	3	2.64246	0	6	12	0	0	0	0	81.90
879	2	1.46221	0	11	17	0	0	0	0	61.76
880	2	1.46221	0	11	16	0	0	0	0	61.27
881	2	0.930054	0	5	11	0	0	0	0	57.06
882	1	0.930054	0	6	13	0	1	0	0	62.54
883	2	0.930054	0	8	14	0	0	0	0	66.02
884	2	0.930054	0	5	11	0	0	0	0	57.06
885	2	1.46221	0	11	17	0	1	0	0	61.76
886	1	0.913193	0	12	19	0	0	0	0	68.26
887	1	0.755744	0	7	14	0	0	0	0	60.66
888	1	0.913193	0	7	13	0	0	0	0	58.59
889	1	0.710696	0	6	12	0	0	0	0	57.54
890	1	1.01348	0	7	13	0	0	0	0	59.80
891	3	3.40123	0	7	13	0	0	0	0	57.42
892	3	3.22902	0	6	12	0	0	0	0	54.98
893	1	0.768128	0	8	14	0	0	0	0	64.29
894	2	1.88731	0	12	18	0	0	0	0	270.93
895	2	0.864748	0	12	18	0	0	0	0	63.54
896	1	0.768128	0	10	17	0	0	0	0	65.64
897	1	0.768128	0	8	13	0	0	0	0	63.38
898	1	0.947555	0	12	19	0	0	0	0	92.14
899	2	1.27439	0	8	13	0	0	0	0	49.73
900	3	3.26839	0	7	13	0	0	0	0	69.68
901	2	0.913193	0	11	17	0	0	0	0	66.49
902	2	1.21967	0	9	14	0	0	0	0	67.43
903	1	0.476381	0	6	12	0	1	0	0	73.71
904	2	2.15917	0	7	13	0	0	0	0	40.55
905	3	2.93038	0	5	11	0	0	0	0	214.57
906	2	1.4465	0	12	18	0	0	0	0	164.53
907	3	1.85585	0	11	17	0	0	0	0	143.25
910	3	17.8006	0	12	19	0	0	0	1	1675.90
911	2	1.675	0	8	14	0	0	0	0	493.39
912	2	1.675	0	10	16	0	0	0	0	552.72
913	2	1.675	0	8	14	0	0	0	0	493.39
914	2	1.675	0	8	14	0	0	0	0	493.39
915	1	0.896482	0	8	15	0	0	0	0	118.98
916	3	7.42159	0	11	17	0	0	0	0	263.94
929	2	3.19172	0	10	16	1	0	0	0	425.45
934	3	4.47933	0	11	17	1	0	0	0	59.46
935	3	4.47933	0	11	17	1	0	0	0	59.46
936	2	1.64709	0	9	13	1	0	0	0	244.14
937	2	1.64709	0	9	15	1	0	0	0	261.84
938	2	1.92778	0	6	12	1	0	0	0	249.88
939	2	1.92778	0	6	12	1	0	0	0	249.88
940	2	1.92778	0	9	14	1	0	0	0	275.25
941	2	1.8413	0	12	18	1	0	0	0	310.92
942	2	2.7459	0	9	14	1	1	0	0	488.40
943	3	2.6644	0	11	18	1	0	0	0	560.18
944	2	2.6644	0	8	14	1	0	0	0	530.28
945	3	2.7459	0	9	14	1	0	0	0	488.40
946	4	2.7459	0	11	17	1	1	0	0	515.88
947	3	2.7459	0	8	14	1	0	0	0	488.40
948	3	2.7459	0	8	14	1	0	0	0	488.40
949	2	1.74234	0	11	17	1	0	0	0	282.31
950	3	2.6644	0	7	13	1	0	0	0	505.49
951	2	1.87702	0	10	15	1	0	0	0	321.54
952	2	1.87702	0	11	17	1	0	0	0	329.43
953	2	1.87702	0	12	18	1	0	0	0	329.43
954	3	1.87702	0	11	17	1	0	0	0	329.43
955	3	3.29232	0	9	15	1	0	0	0	522.53
956	3	3.29232	0	7	13	1	0	0	0	483.31
957	2	1.49249	0	11	16	1	0	0	0	159.26
958	2	1.49249	0	11	16	1	0	0	0	159.26
959	2	1.8413	0	9	14	1	0	0	0	295.61
960	2	1.8413	0	10	16	1	0	0	0	308.68
961	2	1.8413	0	8	14	1	1	0	0	295.61
962	2	1.87702	0	12	18	1	0	0	0	329.43
963	3	4.04186	0	8	14	1	0	0	0	69.73
964	3	6.65112	0	12	18	1	0	0	0	147.46
965	2	4.94428	0	6	12	1	0	0	0	122.02
966	2	2.49869	0	12	18	1	0	0	0	139.13
967	2	2.21281	0	9	15	1	0	0	0	93.08
968	3	3.78283	0	7	13	1	0	0	0	115.72
969	3	3.67337	0	5	10	1	0	0	0	84.12
970	3	3.81241	0	7	13	1	0	0	0	98.85
971	2	4.16568	0	9	15	1	0	0	0	125.34
972	3	5.33685	0	11	17	1	0	0	0	160.51
973	2	4.09378	0	9	15	1	0	0	0	153.36
974	2	2.09944	0	11	17	1	0	0	0	82.64
975	2	2.09944	0	11	17	1	0	0	0	82.64
976	3	2.09944	0	7	13	1	0	0	0	75.75
977	2	2.09944	0	11	17	1	0	0	0	82.64
978	2	2.09944	0	12	18	1	0	0	0	82.64
979	3	3.78283	0	10	15	1	0	0	0	124.18
980	3	3.62691	0	9	15	1	0	0	0	107.37
981	3	3.78283	0	7	13	1	0	0	0	115.72
982	2	2.54592	0	10	15	1	0	0	0	105.91
983	3	3.27812	0	11	16	1	0	0	0	86.04
984	2	2.54592	0	5	11	1	1	0	0	86.51
985	3	3.27812	0	12	18	1	0	0	0	86.62
986	3	3.86559	0	8	14	1	0	0	0	94.12
987	3	3.06847	0	11	17	1	0	0	0	110.43
988	3	3.06847	0	9	15	1	0	0	0	108.01
989	2	2.55282	0	8	14	1	0	0	0	130.25
990	3	2.55282	0	9	15	1	0	0	0	133.71
991	3	2.55282	0	12	19	1	0	0	0	136.69
992	3	2.55282	0	12	19	1	0	0	0	136.69
993	3	4.34046	0	7	12	1	0	0	0	115.71
994	2	2.80192	0	8	14	1	0	0	0	110.19
995	3	2.80192	0	8	14	1	0	0	0	110.19
996	3	2.2963	0	5	11	1	0	0	0	94.03
997	3	2.2963	0	9	14	1	0	0	0	113.97
998	3	2.80192	0	6	12	1	0	0	0	99.53
999	3	2.80192	0	9	14	1	0	0	0	110.19
1000	3	2.80192	0	9	14	1	0	0	0	110.19
1001	3	3.32281	0	11	17	1	0	0	0	125.09
1002	3	3.13589	0	8	14	1	0	0	0	111.57
1003	3	15.31	0	11	17	1	0	0	1	1183.24
1004	3	5.74115	0	8	14	1	0	0	0	133.98
1005	3	5.62035	0	6	12	1	0	0	0	121.67
1006	3	4.93121	0	11	16	1	0	0	0	140.63
1007	3	5.10788	0	11	18	1	0	0	0	150.36
1008	3	4.55111	0	12	18	1	0	0	0	149.69
1009	2	4.48555	0	12	17	1	0	0	0	131.90
1010	3	3.83174	0	6	11	1	0	0	0	118.15
1011	3	3.83174	0	12	18	1	0	0	0	149.61
1012	2	3.48031	0	9	15	1	0	0	0	121.49
1013	2	5.22411	0	9	15	1	0	0	0	100.18
1014	3	5.54381	0	7	13	1	0	0	0	174.47
1015	3	5.23484	0	11	17	1	0	0	0	111.01
1016	3	5.54381	0	9	15	1	0	0	0	187.16
1017	3	5.54381	0	9	15	1	0	0	0	187.16
1018	3	5.22411	0	8	14	1	0	0	0	99.21
1019	2	3.8045	0	12	17	1	0	0	0	122.67
1020	3	3.8045	0	9	15	1	0	0	0	120.03
1021	3	4.06232	0	9	15	1	0	0	0	124.00
1022	4	3.47487	0	10	16	1	1	0	0	106.25
1023	3	3.51926	0	7	13	1	0	0	0	85.75
1024	3	4.24362	0	11	17	1	0	0	0	151.41
1025	3	4.45003	0	8	14	1	0	0	0	128.18
1026	3	4.45003	0	8	14	1	0	0	0	128.18
1027	3	4.10086	0	7	13	1	0	0	0	106.66
1028	3	4.45003	0	5	11	1	0	0	0	107.44
1029	4	5.22411	0	11	17	1	1	0	0	102.20
1030	3	5.26516	0	10	16	1	0	0	0	83.09
1031	2	5.10788	0	12	18	1	0	0	0	150.36
1032	3	5.26516	0	7	13	1	0	0	0	77.58
1033	3	2.78798	0	6	12	1	0	0	0	108.87
1034	3	2.78798	0	7	13	1	0	0	0	114.76
1035	3	2.7425	0	8	14	1	0	0	0	103.74
1036	3	2.7425	0	7	13	1	0	0	0	99.33
1037	3	2.89665	0	5	10	1	0	0	0	96.31
1038	3	3.17543	0	6	12	1	0	0	0	94.86
1039	3	3.17543	0	10	17	1	0	0	0	108.70
1040	3	2.7425	0	10	16	1	0	0	0	108.27
1041	3	2.34745	0	5	11	1	0	0	0	73.16
1042	2	2.25171	0	10	16	1	0	0	0	83.85
1043	3	2.6071	0	8	14	1	1	0	0	88.15
1044	3	5.19899	0	8	14	1	0	0	0	141.84
1045	3	5.11485	0	8	14	1	0	0	0	138.82
1046	3	3.32234	0	6	11	1	0	0	0	73.85
1047	4	3.37175	0	12	19	1	0	0	0	133.68
1048	2	3.17543	0	10	16	1	0	0	0	107.98
1049	3	3.42913	0	6	12	1	0	0	0	91.75
1050	3	3.32234	0	6	12	1	0	0	0	80.08
1051	3	3.32234	0	10	16	1	0	0	0	90.52
1052	3	4.48555	0	6	12	1	0	0	0	115.75
1053	3	4.48555	0	5	10	1	0	0	0	99.04
1054	3	4.48555	0	5	10	1	0	0	0	99.04
1055	2	4.31074	0	11	17	1	0	0	0	96.73
1056	3	4.26523	0	7	13	1	0	0	0	84.69
1057	3	6.08576	0	5	10	1	0	0	0	99.51
1058	3	6.08576	0	5	10	1	0	0	0	99.51
1059	3	6.08576	0	5	10	1	0	0	0	99.51
1060	3	6.08576	0	5	10	1	0	0	0	99.51
1061	2	4.47047	0	10	16	1	0	0	0	122.84
1062	3	4.58064	0	6	12	1	0	0	0	91.93
1063	3	4.3329	0	6	11	1	0	0	0	104.41
1064	3	4.58064	0	9	15	1	0	0	0	102.42
1065	3	5.26516	0	6	12	1	0	0	0	74.38
1066	3	4.3329	0	9	15	1	0	0	0	127.63
1067	3	5.10788	0	6	12	1	0	0	0	130.42
1068	3	4.58723	0	5	10	1	0	0	0	121.14
1069	3	4.54935	0	6	12	1	1	0	0	78.26
1070	3	5.10788	0	9	15	1	0	0	0	147.07
1071	2	4.54935	0	9	15	1	0	0	0	86.42
1072	3	4.58064	0	12	18	1	0	0	0	104.50
1073	3	9.432	0	8	14	1	0	0	1	1421.81
1074	3	7.55836	0	7	14	1	0	0	1	187.30
1075	3	7.5995	0	8	14	1	0	0	1	153.42
1076	3	7.5995	0	12	18	1	0	0	1	161.08
1077	3	5.65016	0	7	14	1	0	0	0	151.95
1078	2	2.94937	0	8	14	1	0	0	0	278.38
1079	3	3.84419	0	10	15	1	0	0	0	559.42
1080	3	3.03633	0	6	12	1	0	0	0	200.98
1081	1	0.260823	0	6	13	1	0	0	0	98.97
